,FIRE_YEAR,DISCOVER_1,STAT_CAU_1,CONT_DATE,FIRE_SIZE,LATITUDE,LONGITUDE,Coordinates
1382666,1995,78,Debris Burning,1995/03/19 00:00:00.000,4.08,34.3785,-84.3232,POINT (194414.9762425183 3809131.991318806)
1405521,1996,84,Debris Burning,1996/03/24 00:00:00.000,0.34,34.3785,-84.3232,POINT (194414.9762425183 3809131.991318806)
1421219,1993,256,Smoking,1993/09/13 00:00:00.000,0.01,34.3785,-84.3232,POINT (194414.9762425183 3809131.991318806)
1261102,2002,354,Debris Burning,2002/12/20 00:00:00.000,0.07,34.37803655,-84.37352959,POINT (189783.2679125648 3809233.528304664)
1408168,1994,104,Debris Burning,1994/04/14 00:00:00.000,0.25,34.3785,-84.3647,POINT (190597.250949783 3809257.949089314)
1415792,1996,202,Debris Burning,1996/07/20 00:00:00.000,0.08,34.3785,-84.3647,POINT (190597.250949783 3809257.949089314)
1406693,1995,119,Equipment Use,1995/04/29 00:00:00.000,0.3,34.3785,-84.3647,POINT (190597.250949783 3809257.949089314)
1394638,1992,63,Arson,1992/03/03 00:00:00.000,1.07,34.3785,-84.3854,POINT (188692.9659018052 3809321.362626689)
1419037,1992,105,Debris Burning,1992/04/14 00:00:00.000,0.02,34.3785,-84.3854,POINT (188692.9659018052 3809321.362626689)
1412674,1992,97,Arson,1992/04/06 00:00:00.000,0.14,34.3785,-84.3854,POINT (188692.9659018052 3809321.362626689)
1420482,1995,10,Arson,1995/01/10 00:00:00.000,0.01,34.3785,-84.3854,POINT (188692.9659018052 3809321.362626689)
1257712,2001,310,Miscellaneous,2001/11/06 00:00:00.000,0.09,34.3785,-84.3854,POINT (188692.9659018052 3809321.362626689)
1248112,2001,107,Arson,2001/04/17 00:00:00.000,0.2,34.3785,-84.3854,POINT (188692.9659018052 3809321.362626689)
1393175,1997,202,Arson,1997/07/21 00:00:00.000,1.24,34.3785,-84.3854,POINT (188692.9659018052 3809321.362626689)
1402955,1993,70,Arson,1993/03/11 00:00:00.000,0.46,34.3785,-84.3854,POINT (188692.9659018052 3809321.362626689)
1378954,1995,325,Equipment Use,1995/11/21 00:00:00.000,7.89,34.3785,-84.4061,POINT (186788.6660434189 3809385.166508934)
1392084,1992,114,Debris Burning,1992/04/23 00:00:00.000,1.39,34.3785,-84.4061,POINT (186788.6660434189 3809385.166508934)
1418585,1997,90,Debris Burning,1997/03/31 00:00:00.000,0.03,34.3785,-84.4061,POINT (186788.6660434189 3809385.166508934)
1420010,1993,279,Debris Burning,1993/10/06 00:00:00.000,0.01,34.3785,-84.4061,POINT (186788.6660434189 3809385.166508934)
1419202,1996,134,Debris Burning,1996/05/13 00:00:00.000,0.02,34.3785,-84.4061,POINT (186788.6660434189 3809385.166508934)
1421101,1995,244,Miscellaneous,1995/09/01 00:00:00.000,0.01,34.3785,-84.4061,POINT (186788.6660434189 3809385.166508934)
1389865,1995,96,Arson,1995/04/06 00:00:00.000,1.77,34.3785,-84.4061,POINT (186788.6660434189 3809385.166508934)
1419343,1994,77,Arson,1994/03/18 00:00:00.000,0.02,34.3785,-84.4061,POINT (186788.6660434189 3809385.166508934)
1240071,2000,136,Debris Burning,2000/05/15 00:00:00.000,0.22,34.3785,-84.4061,POINT (186788.6660434189 3809385.166508934)
1248118,2001,111,Debris Burning,2001/04/21 00:00:00.000,0.26,34.3785,-84.4061,POINT (186788.6660434189 3809385.166508934)
1412557,1993,329,Debris Burning,1993/11/25 00:00:00.000,0.14,34.3785,-84.4061,POINT (186788.6660434189 3809385.166508934)
1420662,1997,282,Arson,1997/10/09 00:00:00.000,0.01,34.3785,-84.4268,POINT (184884.3512845106 3809449.360762022)
1418357,1993,27,Smoking,1993/01/27 00:00:00.000,0.04,34.3785,-84.4268,POINT (184884.3512845106 3809449.360762022)
1419939,1992,324,Debris Burning,1992/11/19 00:00:00.000,0.01,34.3785,-84.4268,POINT (184884.3512845106 3809449.360762022)
1411170,1992,20,Arson,1992/01/20 00:00:00.000,0.18,34.3785,-84.4268,POINT (184884.3512845106 3809449.360762022)
1612372,2012,309,Arson,2012/11/04 00:00:00.000,0.5,34.37983333,-84.37988889,POINT (189204.892492434 3809452.381486098)
1244123,2001,137,Debris Burning,2001/05/17 00:00:00.000,0.13,34.3785,-84.4475,POINT (182980.0215349757 3809513.945412086)
1416394,1996,283,Arson,1996/10/09 00:00:00.000,0.07,34.3785,-84.4682,POINT (181075.6767047215 3809578.92048542)
1420664,1997,285,Arson,1997/10/12 00:00:00.000,0.01,34.3785,-84.4682,POINT (181075.6767047215 3809578.92048542)
1420554,1996,177,Arson,1996/06/25 00:00:00.000,0.01,34.3785,-84.4682,POINT (181075.6767047215 3809578.92048542)
1257748,2002,84,Arson,2002/03/25 00:00:00.000,0.01,34.3785,-84.4682,POINT (181075.6767047215 3809578.92048542)
1420665,1997,285,Arson,1997/10/12 00:00:00.000,0.01,34.3785,-84.4682,POINT (181075.6767047215 3809578.92048542)
1420622,1996,284,Arson,1996/10/10 00:00:00.000,0.01,34.3785,-84.4682,POINT (181075.6767047215 3809578.92048542)
1420663,1997,285,Arson,1997/10/12 00:00:00.000,0.01,34.3785,-84.4682,POINT (181075.6767047215 3809578.92048542)
1411811,1996,103,Arson,1996/04/12 00:00:00.000,0.16,34.3785,-84.4682,POINT (181075.6767047215 3809578.92048542)
1419456,1997,285,Arson,1997/10/12 00:00:00.000,0.02,34.3785,-84.4682,POINT (181075.6767047215 3809578.92048542)
1420659,1997,266,Arson,1997/09/23 00:00:00.000,0.01,34.3785,-84.4889,POINT (179171.3167036587 3809644.286008475)
1394216,1996,65,Arson,1996/03/05 00:00:00.000,1.12,34.3785,-84.5097,POINT (177257.741524032 3809710.360617476)
1418730,1997,265,Arson,1997/09/22 00:00:00.000,0.03,34.3785,-84.5097,POINT (177257.741524032 3809710.360617476)
1407886,1997,265,Arson,1997/09/22 00:00:00.000,0.26,34.3785,-84.5097,POINT (177257.741524032 3809710.360617476)
1420661,1997,276,Arson,1997/10/03 00:00:00.000,0.01,34.3785,-84.5097,POINT (177257.741524032 3809710.360617476)
1418158,1997,273,Arson,1997/09/30 00:00:00.000,0.04,34.3785,-84.5097,POINT (177257.741524032 3809710.360617476)
1417531,1997,265,Arson,1997/09/22 00:00:00.000,0.05,34.3785,-84.5097,POINT (177257.741524032 3809710.360617476)
1248115,2001,110,Arson,2001/04/20 00:00:00.000,8.18,34.3785,-84.5097,POINT (177257.741524032 3809710.360617476)
1675155,2013,69,Debris Burning,2013/03/10 00:00:00.000,9.8,34.38194444,-84.42269444,POINT (185274.9546778685 3809818.782767518)
460501,2009,224,Debris Burning,,0.1,34.35180951,-84.52564304,POINT (175687.990950636 3806799.660773687)
439993,2006,105,Miscellaneous,,0.01,34.35752883,-84.46982918,POINT (180846.1476955054 3807257.111596711)
867548,1998,254,Miscellaneous,,0.3,34.3614,-84.3439,POINT (192448.1375389243 3807297.314110614)
867575,1998,57,Arson,,0.4,34.3614,-84.3853,POINT (188638.8046875083 3807423.717740372)
874111,1999,235,Arson,,0.1,34.3614,-84.3853,POINT (188638.8046875083 3807423.717740372)
439955,2006,200,Arson,,0.11,34.35495353,-84.61078695,POINT (167864.5666898255 3807424.258452633)
460503,2009,312,Debris Burning,,0.12,34.35644597,-84.56940254,POINT (171678.9198055728 3807455.018256248)
867639,1998,102,Arson,,1.9,34.3614,-84.4683,POINT (181001.5569352969 3807681.837786024)
874166,1999,77,Debris Burning,,0.9,34.3614,-84.4683,POINT (181001.5569352969 3807681.837786024)
439983,2006,86,Debris Burning,,1.53,34.3629795,-84.4718395,POINT (180681.8658419203 3807868.244431784)
418781,2003,18,Miscellaneous,,0.01,34.36639714,-84.39194845,POINT (188045.6057460615 3807998.623213343)
424520,2005,22,Arson,,0.01,34.36508904,-84.44372997,POINT (183276.2976862555 3808014.101827012)
424518,2005,22,Arson,,0.01,34.36534214,-84.44341096,POINT (183306.6041509527 3808041.188241687)
439952,2006,185,Smoking,,0.01,34.367277200000004,-84.37625735,POINT (189492.5652231349 3808048.079795627)
418775,2003,308,Miscellaneous,,0.28,34.36538787,-84.46779238,POINT (181063.4014892382 3808122.729438033)
439969,2006,63,Debris Burning,,1.61,34.36522859,-84.49351501,POINT (178695.9876301289 3808186.3163427)
431782,2004,108,Debris Burning,,8.19,34.371049400000004,-84.31252352,POINT (195370.1177407127 3808273.178066211)
456172,2008,311,Debris Burning,,0.7,34.36947191,-84.43466671,POINT (184126.697482521 3808472.124524212)
431723,2004,256,Miscellaneous,,0.27,34.37471631,-84.27958692,POINT (198413.4452130856 3808581.505763703)
455912,2008,112,Campfire,,3.27,34.37224908,-84.39544141,POINT (187745.9721901373 3808658.688172271)
874058,1999,77,Debris Burning,,0.6,34.3786,-84.3025,POINT (196319.5788456774 3809080.845757815)
431759,2004,80,Debris Burning,,1.75,34.37091856,-84.58485423,POINT (170313.7545695096 3809111.119384554)
874070,1999,25,Debris Burning,,0.1,34.3786,-84.3233,POINT (194406.1407755259 3809143.388241672)
431770,2004,88,Children,,0.03,34.37568377,-84.44906359999999,POINT (182825.5408162472 3809206.355988102)
874101,1999,77,Children,,0.2,34.3786,-84.3647,POINT (190597.6192984878 3809269.044555403)
867577,1998,46,Arson,,0.1,34.3786,-84.3853,POINT (188702.535994039 3809332.150894515)
867576,1998,296,Arson,,0.1,34.3786,-84.3853,POINT (188702.535994039 3809332.150894515)
874123,1999,140,Arson,,0.1,34.3786,-84.4061,POINT (186789.0389408973 3809396.26214761)
867593,1998,102,Debris Burning,,0.1,34.3786,-84.4061,POINT (186789.0389408973 3809396.26214761)
439965,2006,360,Miscellaneous,,0.65,34.38234816,-84.28205928,POINT (198213.4184338273 3809435.630679977)
867657,1998,241,Debris Burning,,1.4,34.3786,-84.4889,POINT (179171.6987005133 3809655.381998628)
867658,1998,251,Debris Burning,,0.1,34.3786,-84.4889,POINT (179171.6987005133 3809655.381998628)
874184,1999,234,Arson,,3.8,34.3786,-84.4889,POINT (179171.6987005133 3809655.381998628)
424509,2005,274,Debris Burning,,0.34,34.37412636,-84.65172113,POINT (164174.0589868886 3809686.722601088)
874229,1999,261,Arson,,5.2,34.3786,-84.5717,POINT (171554.1142886064 3809920.749482559)
440376,2006,10,Arson,,0.18,34.3864086,-84.302588,POINT (196339.7164897451 3809947.490558973)
874240,1999,89,Debris Burning,,6.0,34.3786,-84.5925,POINT (169640.4791515539 3809988.393904916)
418793,2003,96,Debris Burning,,3.5,34.38536987,-84.36953249,POINT (190178.0337751085 3810034.964033186)
448845,2007,271,Arson,,0.57,34.37995732,-84.59855039,POINT (169089.1787067692 3810158.759237764)
440360,2006,309,Debris Burning,,3.81,34.38842562,-84.31230986,POINT (195452.7814852963 3810200.471202754)
874286,1999,259,Arson,,27.7,34.3786,-84.6753,POINT (162022.5811133503 3810261.580914794)
424521,2005,311,Arson,,3.24,34.38064023,-84.62528586,POINT (166632.1921442451 3810322.214688217)
440384,2006,64,Debris Burning,,1.89,34.38656143,-84.47874239,POINT (180136.5066380693 3810506.654311124)
440358,2006,307,Smoking,,0.08,34.38761867,-84.4428252,POINT (183444.4638424196 3810511.115034258)
432239,2004,71,Arson,,3.0,34.38949142,-84.42388963,POINT (185193.3015787316 3810659.888790041)
439988,2006,95,Debris Burning,,0.82,34.38344343,-84.63868577,POINT (165410.5539869283 3810677.464963749)
424876,2005,324,Children,,0.35,34.39034609,-84.40837482,POINT (186623.6027325535 3810706.603314277)
867516,1998,191,Arson,,0.3,34.3956,-84.2817,POINT (198294.0849699437 3810904.870560188)
456176,2008,82,Debris Burning,,3.56,34.39533003,-84.32621217,POINT (194199.173228187 3811008.426120603)
867537,1998,331,Arson,,0.2,34.3956,-84.3233,POINT (194468.0004116175 3811029.590246428)
460676,2009,64,Debris Burning,,5.7,34.39773853,-84.28252539,POINT (198225.8595547011 3811144.602959102)
867562,1998,263,Campfire,,1.5,34.3956,-84.3647,POINT (190660.252292709 3811155.275520769)
874100,1999,256,Debris Burning,,0.1,34.3956,-84.3647,POINT (190660.252292709 3811155.275520769)
874099,1999,255,Arson,,1.3,34.3956,-84.3647,POINT (190660.252292709 3811155.275520769)
867578,1998,136,Miscellaneous,,0.1,34.3956,-84.3853,POINT (188765.5538372205 3811218.396403177)
874141,1999,258,Arson,,0.2,34.3956,-84.4269,POINT (184939.3219345667 3811347.04269983)
874140,1999,248,Miscellaneous,,0.1,34.3956,-84.4269,POINT (184939.3219345667 3811347.04269983)
431730,2004,4,Arson,,0.01,34.3632567,-84.26372077,POINT (199832.1230285984 3807262.948530853)
448880,2007,100,Campfire,,10.27,34.36396869,-84.26634723,POINT (199593.0138344908 3807349.725408468)
448881,2007,110,Debris Burning,,0.74,34.36396869,-84.26634723,POINT (199593.0138344908 3807349.725408468)
424502,2005,186,Arson,,0.01,34.36801378,-84.25447426,POINT (200699.8101046308 3807763.402486258)
424539,2005,72,Smoking,,0.05,34.37273715,-84.26379572,POINT (199859.0881941802 3808315.030335709)
436378,2006,93,Miscellaneous,,8.51,34.37620236,-84.24909751,POINT (201223.5986292221 3808656.058846748)
436370,2006,8,Miscellaneous,,0.44,34.37628783,-84.2529,POINT (200874.1013412694 3808676.760547061)
421956,2005,354,Arson,,2.43,34.37647011,-84.25207735,POINT (200950.42799943 3808694.556270885)
417040,2003,93,Arson,,3.28,34.37837922,-84.25629861,POINT (200568.9080342728 3808918.839092311)
874035,1999,77,Debris Burning,,1.7,34.3783,-84.2611,POINT (200126.9423127116 3808924.249619322)
428225,2004,78,Arson,,0.19,34.37892079,-84.25325662,POINT (200850.6708139243 3808969.94058454)
453383,2008,281,Smoking,,0.1,34.38272928,-84.24146414,POINT (201948.9708866568 3809357.736782981)
1683673,2013,258,Debris Burning,2013/09/15 00:00:00.000,0.25,34.35703056,-84.58205833,POINT (170516.552225948 3807560.959043538)
1374846,1996,304,Debris Burning,1996/10/31 00:00:00.000,46.25,34.3614,-84.5924,POINT (169582.0337462527 3808079.48146466)
1404514,1995,74,Debris Burning,1995/03/15 00:00:00.000,0.38,34.3614,-84.5924,POINT (169582.0337462527 3808079.48146466)
1236293,2000,137,Miscellaneous,2000/05/16 00:00:00.000,0.01,34.3614,-84.5924,POINT (169582.0337462527 3808079.48146466)
1395898,1994,65,Debris Burning,1994/03/06 00:00:00.000,0.97,34.3614,-84.5924,POINT (169582.0337462527 3808079.48146466)
1416184,1993,213,Debris Burning,1993/08/01 00:00:00.000,0.07,34.3614,-84.6131,POINT (167677.1917145109 3808147.174539761)
1376362,1993,213,Debris Burning,1993/08/01 00:00:00.000,16.64,34.3614,-84.6131,POINT (167677.1917145109 3808147.174539761)
1400996,1993,213,Debris Burning,1993/08/01 00:00:00.000,0.56,34.3614,-84.6131,POINT (167677.1917145109 3808147.174539761)
1404146,1993,249,Arson,1993/09/06 00:00:00.000,0.4,34.3614,-84.6131,POINT (167677.1917145109 3808147.174539761)
1384542,1995,337,Debris Burning,1995/12/03 00:00:00.000,3.15,34.3614,-84.6339,POINT (165763.1316035918 3808215.588018806)
1235213,2000,152,Arson,2000/05/31 00:00:00.000,0.23,34.3614,-84.6546,POINT (163858.2577470976 3808284.064107727)
1235212,2000,152,Arson,2000/05/31 00:00:00.000,4.29,34.3614,-84.6546,POINT (163858.2577470976 3808284.064107727)
1486975,2011,52,Arson,2011/02/21 00:00:00.000,25.0,34.3672787,-84.59565077,POINT (169306.0324317475 3808742.412693783)
1828773,2015,293,Debris Burning,2015/10/20 00:00:00.000,0.2,34.37235278,-84.58448056,POINT (170353.7644032661 3809269.05018031)
1377865,1996,62,Arson,1996/03/02 00:00:00.000,10.19,34.3786,-84.5925,POINT (169640.4791515539 3809988.393904916)
1421137,1996,276,Miscellaneous,1996/10/02 00:00:00.000,0.01,34.3786,-84.5925,POINT (169640.4791515539 3809988.393904916)
1382288,1992,63,Arson,1992/03/03 00:00:00.000,4.3,34.3613,-84.3439,POINT (192447.7716366802 3807286.218751045)
1384021,1997,70,Debris Burning,1997/03/11 00:00:00.000,3.38,34.3613,-84.3439,POINT (192447.7716366802 3807286.218751045)
1236237,2000,37,Debris Burning,2000/02/06 00:00:00.000,0.36,34.3613,-84.3439,POINT (192447.7716366802 3807286.218751045)
1244102,2001,38,Debris Burning,2001/02/07 00:00:00.000,0.03,34.3613,-84.3439,POINT (192447.7716366802 3807286.218751045)
1378294,1993,2,Arson,1993/01/02 00:00:00.000,9.24,34.3613,-84.3646,POINT (190543.1103105582 3807349.225365755)
1381168,1997,70,Equipment Use,1997/03/11 00:00:00.000,5.08,34.3613,-84.3646,POINT (190543.1103105582 3807349.225365755)
1383917,1996,56,Debris Burning,1996/02/25 00:00:00.000,3.44,34.3613,-84.3646,POINT (190543.1103105582 3807349.225365755)
1420651,1997,281,Arson,1997/10/08 00:00:00.000,0.01,34.3613,-84.3853,POINT (188638.4342387883 3807412.622209005)
1244091,2000,232,Arson,2000/08/19 00:00:00.000,0.52,34.3613,-84.3853,POINT (188638.4342387883 3807412.622209005)
1413229,1992,125,Miscellaneous,1992/05/04 00:00:00.000,0.13,34.3613,-84.3853,POINT (188638.4342387883 3807412.622209005)
1399527,1996,109,Debris Burning,1996/04/18 00:00:00.000,0.67,34.3613,-84.3853,POINT (188638.4342387883 3807412.622209005)
1400161,1996,321,Arson,1996/11/16 00:00:00.000,0.62,34.3613,-84.3853,POINT (188638.4342387883 3807412.622209005)
1397587,1995,5,Arson,1995/01/05 00:00:00.000,0.82,34.3613,-84.3853,POINT (188638.4342387883 3807412.622209005)
1383896,1997,89,Arson,1997/03/30 00:00:00.000,3.46,34.3613,-84.3853,POINT (188638.4342387883 3807412.622209005)
1394238,1994,50,Smoking,1994/02/19 00:00:00.000,1.12,34.3613,-84.3853,POINT (188638.4342387883 3807412.622209005)
1236295,2000,140,Arson,2000/05/19 00:00:00.000,3.94,34.3614,-84.4061,POINT (186724.9146227541 3807487.814022561)
1236252,2000,60,Debris Burning,2000/02/29 00:00:00.000,1.25,34.3614,-84.4061,POINT (186724.9146227541 3807487.814022561)
1240065,2000,124,Miscellaneous,2000/05/03 00:00:00.000,0.01,34.3614,-84.4061,POINT (186724.9146227541 3807487.814022561)
1383374,1993,71,Debris Burning,1993/03/12 00:00:00.000,3.71,34.3614,-84.4268,POINT (184820.2109901518 3807551.993373207)
1392428,1992,343,Arson,1992/12/08 00:00:00.000,1.34,34.3614,-84.4475,POINT (182915.4923408041 3807616.563030989)
1252739,2002,167,Arson,2002/06/16 00:00:00.000,0.06,34.3614,-84.4475,POINT (182915.4923408041 3807616.563030989)
1405328,1994,324,Arson,1994/11/20 00:00:00.000,0.35,34.3614,-84.4475,POINT (182915.4923408041 3807616.563030989)
1420652,1997,285,Arson,1997/10/12 00:00:00.000,0.01,34.3614,-84.4682,POINT (181010.7585844594 3807681.52302221)
1378916,1996,96,Arson,1996/04/05 00:00:00.000,7.96,34.3614,-84.4682,POINT (181010.7585844594 3807681.52302221)
1391644,1996,55,Debris Burning,1996/02/24 00:00:00.000,1.47,34.3614,-84.4682,POINT (181010.7585844594 3807681.52302221)
1236296,2000,164,Miscellaneous,2000/06/12 00:00:00.000,0.36,34.3614,-84.4682,POINT (181010.7585844594 3807681.52302221)
1236270,2000,86,Debris Burning,2000/03/26 00:00:00.000,2.27,34.3614,-84.4682,POINT (181010.7585844594 3807681.52302221)
1404489,1994,49,Debris Burning,1994/02/18 00:00:00.000,0.38,34.3614,-84.4682,POINT (181010.7585844594 3807681.52302221)
1252736,2002,108,Debris Burning,2002/04/18 00:00:00.000,0.34,34.3614,-84.4889,POINT (179106.0096308698 3807746.873373328)
1204227,2010,245,Debris Burning,,0.5,34.36304682,-84.47509886,POINT (180382.2120588934 3807885.989204426)
1261104,2002,357,Debris Burning,2002/12/23 00:00:00.000,0.02,34.36770627,-84.31297218,POINT (195316.7192477634 3807903.598545023)
1381891,1997,107,Children,1997/04/17 00:00:00.000,4.56,34.3614,-84.5717,POINT (171486.8600394523 3808012.178911567)
1409707,1995,40,Miscellaneous,1995/02/09 00:00:00.000,0.22,34.3614,-84.5717,POINT (171486.8600394523 3808012.178911567)
1419900,1992,59,Debris Burning,1992/02/28 00:00:00.000,0.01,34.3614,-84.5717,POINT (171486.8600394523 3808012.178911567)
1398199,1996,102,Debris Burning,1996/04/11 00:00:00.000,0.77,34.3614,-84.5717,POINT (171486.8600394523 3808012.178911567)
1397318,1993,114,Children,1993/04/24 00:00:00.000,0.84,34.3614,-84.5717,POINT (171486.8600394523 3808012.178911567)
1486977,2011,53,Debris Burning,2011/02/22 00:00:00.000,46.0,34.369823499999995,-84.36889381,POINT (190179.448754888 3808308.065940617)
1612375,2012,330,Campfire,2012/11/26 00:00:00.000,41.11,34.37188889,-84.34357778,POINT (192516.1662759679 3808460.117007168)
1261098,2002,251,Campfire,2002/09/08 00:00:00.000,0.01,34.37143275,-84.40200323,POINT (187139.2308768865 3808588.352984549)
1816389,2015,76,Campfire,2015/03/17 00:00:00.000,2.83,34.36915556,-84.48588889,POINT (179412.6737240932 3808597.896964096)
1204229,2010,247,Debris Burning,,1.5,34.37306357,-84.35194054,POINT (191751.0956780045 3808615.861295763)
1261933,2002,252,Debris Burning,2002/09/09 00:00:00.000,0.04,34.37493688,-84.31382835,POINT (195264.1729228208 3808708.427051734)
1378339,1993,118,Arson,1993/04/28 00:00:00.000,9.1,34.3784,-84.2404,POINT (202031.4995622992 3808874.274625591)
1253385,2001,308,Arson,2001/11/04 00:00:00.000,0.07,34.3784,-84.2404,POINT (202031.4995622992 3808874.274625591)
1385744,1993,118,Arson,1993/04/28 00:00:00.000,2.78,34.3784,-84.2404,POINT (202031.4995622992 3808874.274625591)
